extraction_ID,alternative_ID,source,collection_year,collection_month,collection_day,location1,location2,location3,longitude,latitude,sample_type,depth,time_of_day,project,collected_by,extraction_by,extraction_date,plate_or_vial,extraction_plate,extraction_well,dna_conc_ng_uL,additional_metadata,accompanying_data
e00203,202122011,water,2021,9,18,Prince William Sound,,,,,sample,10,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00204,202122011,water,2021,9,18,Prince William Sound,,,,,sample,10,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00205,202122011,water,2021,9,18,Prince William Sound,,,,,sample,10,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00206,202122011,water,2021,9,18,Prince William Sound,,,,,sample,120,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00207,202122011,water,2021,9,18,Prince William Sound,,,,,sample,120,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00208,202122011,water,2021,9,20,Prince William Sound,,,,,sample,120,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00209,202111011,water,2021,9,20,Prince William Sound,,,,,sample,2,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00210,202111011,water,2021,9,20,Prince William Sound,,,,,sample,2,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00211,202111011,water,2021,9,20,Prince William Sound,,,,,sample,2,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00212,202111011,water,2021,9,20,Prince William Sound,,,,,sample,10,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00213,202111011,water,2021,9,20,Prince William Sound,,,,,sample,10,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00214,extraction_blank,water,,,,,,,,,extraction_blank,,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00215,202111011,water,2021,9,20,Prince William Sound,,,,,sample,10,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00216,202111011,water,2021,9,20,Prince William Sound,,,,,sample,230,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00217,202111011,water,2021,9,20,Prince William Sound,,,,,sample,230,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00218,202111011,water,2021,9,20,Prince William Sound,,,,,sample,230,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00219,202131011,water,2021,9,22,Prince William Sound,,,,,sample,2,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00220,202131011,water,2021,9,22,Prince William Sound,,,,,sample,2,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00221,202131011,water,2021,9,22,Prince William Sound,,,,,sample,2,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00222,202131011,water,2021,9,22,Prince William Sound,,,,,sample,10,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00223,202131011,water,2021,9,22,Prince William Sound,,,,,sample,10,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00224,202131011,water,2021,9,22,Prince William Sound,,,,,sample,10,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00225,202131011,water,2021,9,22,Prince William Sound,,,,,sample,120,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00226,202131011,water,2021,9,22,Prince William Sound,,,,,sample,120,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00227,202131011,water,2021,9,22,Prince William Sound,,,,,sample,120,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00228,field_blank,water,2021,9,23,Prince William Sound,,,,,field_blank,NA,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00229,field_blank,water,2021,9,23,Prince William Sound,,,,,field_blank,NA,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00230,field_blank,water,2021,9,23,Prince William Sound,,,,,field_blank,NA,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00231,Columbia Bay,water,2021,9,21,Prince William Sound,Columbia Bay,,,,sample,2,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00232,Columbia Bay,water,2021,9,21,Prince William Sound,Columbia Bay,,,,sample,2,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00233,Columbia Bay,water,2021,9,21,Prince William Sound,Columbia Bay,,,,sample,2,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00234,Columbia Bay,water,2021,9,21,Prince William Sound,Columbia Bay,,,,sample,10,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00235,Columbia Bay,water,2021,9,21,Prince William Sound,Columbia Bay,,,,sample,10,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00236,Columbia Bay,water,2021,9,21,Prince William Sound,Columbia Bay,,,,sample,10,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00237,Columbia Bay,water,2021,9,21,Prince William Sound,Columbia Bay,,,,sample,300,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00238,Columbia Bay,water,2021,9,21,Prince William Sound,Columbia Bay,,,,sample,300,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00239,Columbia Bay,water,2021,9,21,Prince William Sound,Columbia Bay,,,,sample,300,,Yumi_PrinceWilliamSound,Yumi,MP,2021_11_17,,,,,,
e00240,2021105001,water,2021,7,18,Cook Inlet,,,,,sample,11,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00241,2021105001,water,2021,7,18,Cook Inlet,,,,,sample,11,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00242,2021105001,water,2021,7,18,Cook Inlet,,,,,sample,11,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00243,2021122001,water,2021,7,20,Cook Inlet,,,,,sample,25,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00244,2021122001,water,2021,7,20,Cook Inlet,,,,,sample,25,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00245,2021122001,water,2021,7,20,Cook Inlet,,,,,sample,25,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00246,2021123001,water,2021,7,21,Cook Inlet,,,,,sample,30,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00247,2021123001,water,2021,7,21,Cook Inlet,,,,,sample,30,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00248,extraction_blank,water,2021,,,,,,,,extraction_blank,,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00249,2021123001,water,2021,7,21,Cook Inlet,,,,,sample,30,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00250,2021124001,water,2021,7,21,Cook Inlet,,,,,sample,11,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00251,2021124001,water,2021,7,21,Cook Inlet,,,,,sample,11,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00252,2021124001,water,2021,7,21,Cook Inlet,,,,,sample,11,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00253,2021126001,water,2021,7,23,Cook Inlet,,,,,sample,20,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00254,2021126001,water,2021,7,23,Cook Inlet,,,,,sample,20,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00255,2021126001,water,2021,7,23,Cook Inlet,,,,,sample,20,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00256,2021205001,water,2021,7,25,Cook Inlet,,,,,sample,30,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00257,2021205001,water,2021,7,25,Cook Inlet,,,,,sample,30,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00258,2021205001,water,2021,7,25,Cook Inlet,,,,,sample,30,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00259,2021224001,water,2021,7,26,Cook Inlet,,,,,sample,2,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00260,2021224001,water,2021,7,26,Cook Inlet,,,,,sample,2,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00261,2021224001,water,2021,7,26,Cook Inlet,,,,,sample,2,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00262,2021210001,water,2021,7,27,Cook Inlet,,,,,sample,75,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00263,2021210001,water,2021,7,27,Cook Inlet,,,,,sample,75,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00264,2021210001,water,2021,7,27,Cook Inlet,,,,,sample,75,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00265,2021223001,water,2021,7,29,Cook Inlet,,,,,sample,20,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00266,2021223001,water,2021,7,29,Cook Inlet,,,,,sample,20,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00267,2021223001,water,2021,7,29,Cook Inlet,,,,,sample,20,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00268,2021223002,water,2021,7,29,Cook Inlet,,,,,sample,65,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00269,2021223002,water,2021,7,29,Cook Inlet,,,,,sample,65,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00270,2021223002,water,2021,7,29,Cook Inlet,,,,,sample,65,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00271,field_blank,water,2021,7,21,Cook Inlet,,,,,field_blank,,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00272,field_blank,water,2021,7,21,Cook Inlet,,,,,field_blank,,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00273,field_blank,water,2021,7,21,Cook Inlet,,,,,field_blank,,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00274,2021223001,water,2021,7,29,Cook Inlet,,,,,sample,2,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00275,2021223001,water,2021,7,29,Cook Inlet,,,,,sample,2,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00276,2021223001,water,2021,7,29,Cook Inlet,,,,,sample,2,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00277,2021223002,water,2021,7,29,Cook Inlet,,,,,sample,2,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00278,2021223002,water,2021,7,29,Cook Inlet,,,,,sample,2,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00279,2021223002,water,2021,7,29,Cook Inlet,,,,,sample,2,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00280,2021226001,water,2021,7,27,Cook Inlet,,,,,sample,50,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00281,2021226001,water,2021,7,27,Cook Inlet,,,,,sample,50,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00282,2021226001,water,2021,7,27,Cook Inlet,,,,,sample,50,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00283,2021221001,water,2021,7,30,Cook Inlet,,,,,sample,35,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00284,2021221001,water,2021,7,30,Cook Inlet,,,,,sample,35,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00285,2021221001,water,2021,7,30,Cook Inlet,,,,,sample,35,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00286,2021125001,water,2021,7,18,Cook Inlet,,,,,sample,25,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00287,2021125001,water,2021,7,18,Cook Inlet,,,,,sample,25,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00288,2021125001,water,2021,7,18,Cook Inlet,,,,,sample,25,,Yumi_CookInlet,Yumi,MP,2022_01_09,,,,,,
e00289,2021_SYLB_A_1,water,2021,6,8,Sylburn harbor eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00290,2021_SYLB_A_2,water,2021,6,8,Sylburn harbor eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00291,2021_SYLB_A_3,water,2021,6,8,Sylburn harbor eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00292,2021_SYLB_A_4,water,2021,6,8,Sylburn harbor eel,,,,,field_blank,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00293,2021_SYLB_B_1,water,2021,6,9,Sylburn harbor kelp,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00294,2021_SYLB_B_2,water,2021,6,9,Sylburn harbor kelp,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00295,2021_SYLB_B_3,water,2021,6,9,Sylburn harbor kelp,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00296,2021_SYLB_B_4,water,2021,6,9,Sylburn harbor kelp,,,,,field_blank,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00297,2021_REEF_A_1,water,2021,6,10,Reef harbor eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00298,2021_REEF_A_2,water,2021,6,10,Reef harbor eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00299,2021_REEF_A_3,water,2021,6,10,Reef harbor eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00300,2021_REEF_A_4,water,2021,6,10,Reef harbor eel,,,,,field_blank,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00301,2021_REEF_B_1,water,2021,6,13,Reef harbor kelp,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00302,2021_REEF_B_2,water,2021,6,13,Reef harbor kelp,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00303,2021_REEF_B_3,water,2021,6,13,Reef harbor kelp,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00304,2021_REEF_B_4,water,2021,6,13,Reef harbor kelp,,,,,field_blank,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00305,2021_KAHS_A_1,water,2021,6,11,Kah shakes eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00306,2021_KAHS_A_2,water,2021,6,11,Kah shakes eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00307,2021_KAHS_A_3,water,2021,6,11,Kah shakes eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00308,2021_KAHS_A_4,water,2021,6,11,Kah shakes eel,,,,,field_blank,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00309,2021_KAHS_B_1,water,2021,6,12,Kah shakes kelp,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00310,2021_KAHS_B_2,water,2021,6,12,Kah shakes kelp,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00311,2021_KAHS_B_3,water,2021,6,12,Kah shakes kelp,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00312,extraction_blank,water,2021,,,,,,,,extraction_blank,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00313,2021_KAHS_B_4,water,2021,6,12,Kah shakes kelp,,,,,field_blank,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00314,2021_DALL_A_1,water,2021,6,14,Dall bay eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00315,2021_DALL_A_2,water,2021,6,14,Dall bay eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00316,2021_DALL_A_3,water,2021,6,14,Dall bay eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00317,2021_DALL_A_4,water,2021,6,14,Dall bay eel,,,,,field_blank,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00318,2021_DALL_B_1,water,2021,6,15,Dall bay kelp,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00319,2021_DALL_B_2,water,2021,6,15,Dall bay kelp,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00320,2021_DALL_B_3,water,2021,6,15,Dall bay kelp,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00321,2021_DALL_B_4,water,2021,6,15,Dall bay kelp,,,,,field_blank,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00322,2021_MOIR_A_1,water,2021,6,22,Moira sound eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00323,2021_MOIR_A_2,water,2021,6,22,Moira sound eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00324,2021_MOIR_A_3,water,2021,6,22,Moira sound eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00325,2021_MOIR_A_4,water,2021,6,22,Moira sound eel,,,,,field_blank,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00326,2021_MOIR_B_1,water,2021,6,23,Moira sound kelp,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00327,2021_MOIR_B_2,water,2021,6,23,Moira sound kelp,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00328,2021_MOIR_B_3,water,2021,6,23,Moira sound kelp,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00329,2021_MOIR_B_4,water,2021,6,23,Moira sound kelp,,,,,field_blank,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00330,2021_NICH_A_1,water,2021,6,26,Nichols bay eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00331,2021_NICH_A_2,water,2021,6,26,Nichols bay eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00332,2021_NICH_A_3,water,2021,6,26,Nichols bay eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00333,2021_NICH_A_4,water,2021,6,26,Nichols bay eel,,,,,field_blank,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00334,2021_NICH_B_1,water,2021,6,25,Nichols bay kelp,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00335,2021_NICH_B_2,water,2021,6,25,Nichols bay kelp,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00336,extraction_blank,water,2021,,,,,,,,extraction_blank,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_18,,,,,,
e00337,2021_NICH_B_3,water,2021,6,25,Nichols bay kelp,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00338,2021_NICH_B_4,water,2021,6,25,Nichols bay kelp,,,,,field_blank,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00339,2021_TAHB_A_1,water,2021,6,27,Tah bay eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00340,2021_TAHB_A_2,water,2021,6,27,Tah bay eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00341,2021_TAHB_A_3,water,2021,6,27,Tah bay eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00342,2021_TAHB_A_4,water,2021,6,27,Tah bay eel,,,,,field_blank,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00343,2021_HUNT_A_1,water,2021,6,28,Hunter bay eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00344,2021_HUNT_A_2,water,2021,6,28,Hunter bay eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00345,2021_HUNT_A_3,water,2021,6,28,Hunter bay eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00346,2021_HUNT_A_4,water,2021,6,28,Hunter bay eel,,,,,field_blank,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00347,2021_KLWA_A_1,water,2021,8,6,Klawock airport eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00348,2021_KLWA_A_2,water,2021,8,6,Klawock airport eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00349,2021_KLWA_A_3,water,2021,8,6,Klawock airport eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00350,2021_KLWA_A_4,water,2021,8,6,Klawock airport eel,,,,,field_blank,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00351,2021_BTRB_A_1,water,2021,8,7,Big Tree bay eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00352,2021_BTRB_A_2,water,2021,8,7,Big Tree bay eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00353,2021_BTRB_A_3,water,2021,8,7,Big Tree bay eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00354,2021_BTRB_A_4,water,2021,8,7,Big Tree bay eel,,,,,field_blank,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00355,2021_CLAM_A_1,water,2021,8,8,Clam island mixed,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00356,2021_CLAM_A_2,water,2021,8,8,Clam island mixed,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00357,2021_CLAM_A_3,water,2021,8,8,Clam island mixed,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00358,2021_CLAM_A_4,water,2021,8,8,Clam island mixed,,,,,field_blank,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00359,2021_NFEI_B_1,water,2021,8,9,Cole island mixed,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00360,extraction_blank,water,2021,,,,,,,,extraction_blank,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00361,2021_NFEI_B_2,water,2021,8,9,Cole island mixed,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00362,2021_NFEI_B_3,water,2021,8,9,Cole island mixed,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00363,2021_NFEI_B_4,water,2021,8,9,Cole island mixed,,,,,field_blank,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00364,2021_BOST_A_1,water,2021,8,12,Bostwick inlet eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00365,2021_BOST_A_2,water,2021,8,12,Bostwick inlet eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00366,2021_BOST_A_3,water,2021,8,12,Bostwick inlet eel,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00367,2021_BOST_A_4,water,2021,8,12,Bostwick inlet eel,,,,,field_blank,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00368,2021_BOST_B_1,water,2021,8,11,Bostwick inlet kelp,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00369,2021_BOST_B_2,water,2021,8,11,Bostwick inlet kelp,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00370,2021_BOST_B_3,water,2021,8,11,Bostwick inlet kelp,,,,,sample,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00371,2021_BOST_B_4,water,2021,8,11,Bostwick inlet kelp,,,,,field_blank,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00372,extraction_blank,water,,,,,,,,,extraction_blank,,,Lia_UAF_nearshore_eDNA,LKD,LKD,2021_11_22,,,,,,
e00373,,water,2021,6,19,2,,,-135.329,56.9124,sample,,19:59,GOA_Pcod,JV,MP,2022_01_11,vial,20_2023,A01,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00374,,water,2021,6,19,2,,,-135.329,56.9124,sample,,19:59,GOA_Pcod,JV,MP,2022_01_11,vial,20_2023,B01,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00375,,water,2021,6,19,2,,,-135.329,56.9124,sample,,19:59,GOA_Pcod,JV,MP,2022_01_11,vial,20_2023,C01,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00376,,water,2021,6,19,1,,,-135.45,57.0923,sample,,12:01,GOA_Pcod,JV,MP,2022_01_11,vial,20_2023,D01,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
e00377,,water,2021,6,19,1,,,-135.45,57.0923,sample,,12:01,GOA_Pcod,JV,MP,2022_01_11,vial,20_2023,E01,,https://docs.google.com/spreadsheets/d/1a6Zj9YqAtdeAWjgPbMHsi9708Gae-Acf/edit?usp=sharing&ouid=102569603400220961523&rtpof=true&sd=true,
